"product_id","recommendations"
"44930","{30057,46619,46621,46819}"
"44931",{8482}
"44932","{16255,44237,7684}"
"44933","{34845,34846,45279}"
"44934","{20275,21384,27920,20157}"
"44935",{}
"44936","{46619,46621}"
"44937",{}
"44938",{}
"44939",{35269}
"44940",{}
"44941",{}
"44942",{46619}
"44943","{46125,46191,46192}"
"44944",{}
"44945",{46819}
"44946",{8482}
"44947","{25621,33913,46030,46119}"
"44948",{}
"44949",{}
"44950",{}
"44951",{44824}
"44952","{47568,9576}"
"44953",{}
"44954",{}
"44955",{}
"44956","{44820,44824}"
"44957",{48380}
"44958",{}
"44959","{16255,44237,7684}"
"44960","{46125,46191,46192}"
"44961","{46030,46119,46131,46505}"
"44962",{}
"44963",{}
"44964",{}
"44965","{20335,21174,26157,16343}"
"44966",{8482}
"44967",{}
"44968",{}
"44969","{34845,34846,45279}"
"44970",{}
"44971",{}
"44972",{}
"44973",{}
"44974",{}
"44975",{}
"44976",{}
"44977","{1347,2539,2552,31720}"
"44978",{}
"44979",{}
"4498","{23956,26964,26965,38815}"
"44980",{}
"44981","{42726,45279,38597,20075}"
"44982","{4848,23930,24033,20075}"
"44983","{16623,20106,21763,1380}"
"44984","{25621,27900,31844,22239}"
"44985",{35893}
"44986","{25277,33447,33450,38815}"
"44987","{31651,3540,3769,2552}"
"44988","{29487,22234,23396,22233}"
"44989",{32491}
"4499","{23956,26965,26964,32032}"
"44990","{42030,42673,42674,3397}"
"44991","{25960,26212,30334,3397}"
"44992","{32189,33746,33933,23195-groen}"
"44993","{27970,31845,35569}"
"44994",{46565}
"44995",{}
"44996","{21098,22239,22943,35569}"
"44997","{16433,17304,21378,16346}"
"44998","{4120,8482}"
"44999","{20180,2180,23742,1932}"
"45000","{20631,21775,25960,16946}"
"45001","{23791,20474,20588,1587}"
"45002","{36658,36654,26981,29289}"
"45003",{45451}
"45004",{}
"45005",{42260}
"45006","{36075,22061,22239,20075}"
"45007","{38815,25960,2630,4107}"
"45008-35",{}
"45008-37","{20180,20275,26963,20021}"
"45008-39","{45811,46738}"
"45009","{31709,46125,46128}"
"45010",{}
"45011",{}
"45012",{}
"45013",{}
"45014",{}
"45015",{}
"45016",{}
"45017",{}
"45018",{}
"45019",{}
"4502","{8628,32576,20859,28403}"
"45020",{}
"45021","{16827,25960,35920,39536}"
"45022","{33288,38522-roze,43552,16064}"
"45023",{}
"45024",{}
"45025",{}
"45026",{}
"45027",{}
"45028",{}
"45029",{}
"45030","{20254,29136,45238}"
"45031",{}
"45032",{}
"45033",{}
"45034",{}
"45035",{}
"45036",{}
"45037",{}
"45038",{}
"45039",{}
"45040",{}
"45041",{}
"45042",{}
"45043",{}
"45044",{}
"45045",{}
"45046",{}
"45047","{20180,20255,27960,20175}"
"45048",{}
"45049",{}
"45050",{}
"45051","{23930,24001,24027,25495}"
"45052","{35431,39142,39797,45463-vierkantpaars}"
"45053",{}
"45054","{46515,47521}"
"45055",{27970}
"45056",{}
"45057","{22260,26277,27122,16901}"
"45058",{}
"45059",{}
"4506","{24962,5909,4013,32536}"
"45060",{}
"45061",{}
"45062",{}
"45063",{}
"45064","{23930,24001,24027,25495}"
"45065",{}
"45066",{}
"45067",{}
"45068",{}
"45069",{}
"45070",{}
"45071",{}
"45072",{}
"45073",{}
"45074",{}
"45075",{}
"45076",{}
"45078",{}
"45079",{}
"45080",{}
"45081",{}
"45082",{}
"45083",{}
"45084","{27155,43828,44323,46619}"
"45085",{}
"45086",{}
"45087",{}
"45088","{4201,46619,8482}"
"45089",{}
"45090",{}
"45091",{}
"45092","{45823,45844}"
"45093",{}
"45094",{}
"45095",{}
"45096",{}
"45097","{31714,33159,36075,31164}"
"45098",{}
"45099",{}
"45100",{}
"45101","{46346,38815,4123,26926}"
"45102","{1475,24027,33855,4123}"
"45103","{44561,24103,25685,22061}"
"45104","{16204,24103,26085,1378}"
"45105","{17010,8544}"
"45106","{20269,28281,33855,39769}"
"45107","{46505,39769,45478,16052}"
"45108","{16448,17183,17258,16204}"
"45109","{32175,38572,46344,48267}"
"45110","{22871,43416,44747,20159}"
"45111",{23087}
"45112","{16422,1981,20021,1381}"
"45113","{23454,25974,29845,23452}"
"45114","{41747,41761,44075,5910}"
"45115","{2736,41761}"
"45116","{45635,38562,38563,22061}"
"45117","{16623,27908,31157,40582}"
"45118","{24542,40104-okergeel,40182,22233}"
"45119",{36183}
"45120","{17161,23111,24722,17031}"
"45121","{24333,27721,29504,17029}"
"45122","{27085,33688,38562,24347}"
"45123","{27713,28018,29290,23091}"
"45124","{2365,31843,31844,23181}"
"45125",{46619}
"45126","{23999,2536,3113,39328}"
"45127",{}
"45128",{}
"45129","{23181,2365,45883,9285}"
"45130",{}
"45131",{}
"45132","{23791,20474,20588,1587}"
"45133",{}
"45134",{}
"45135",{}
"45136",{}
"45137",{}
"45139",{}
"45140",{}
"45141",{48380}
"45142",{}
"45143",{}
"45146","{27014,28281,16901,29353}"
"45147","{27743,20026,16623,20012}"
"45149","{23349,24027,16052,26587}"
"45150",{4201}
"45151",{}
"45152",{}
"45153",{8482}
"45154",{}
"45155",{}
"45156",{}
"45157",{}
"45158",{}
"45159","{4130,45280}"
"45160",{}
"45161",{}
"45162",{}
"45163",{}
"45164",{}
"45165",{}
"45166","{23381,39802,43089,2206}"
"45167","{4201,46619}"
"45168",{}
"45169","{23791,20474,20588,1587}"
"45170",{}
"45171",{}
"45172",{}
"45173",{}
"45174","{25997,26079,26083,26312}"
"45175","{39769,31654,32032,29804}"
"45176","{38815,41745,42903,43006}"
"45178","{35880-iPhone5,23963,24112,22339}"
"45179","{25960,29387,33748,36246}"
"45180","{16958,20419,35880-iPhone5,40104-grijs}"
"45181","{29845,30012,30116,39274}"
"45182",{24402}
"45183",{}
"45184","{2583,26085,6857}"
"45185",{}
"45186",{}
"45187",{39801}
"45188",{}
"45189",{}
"45190",{}
"45191","{31843,31844,34151,34241}"
"45192",{}
"45193","{31164,31714,33159,36075}"
"45194","{4123,38815,21173,9832}"
"45195","{25960,38815,31748,7096}"
"45196","{9832,38815,25960,27743}"
"45197","{25960,9832,38815,31748}"
"45198","{26105,26333,27014,16901}"
"45199","{46620,46621,46619,46515}"
"45200-35","{31403,31421}"
"45200-37","{31403,31421}"
"45200-39",{}
"45201-36",{}
"45201-37",{}
"45201-38",{}
"45201-39",{}
"45201-40",{}
"45201-roze36",{}
"45201-roze37",{}
"45201-roze38",{}
"45201-roze39",{}
"45201-roze40",{}
"45201-zwart36",{}
"45201-zwart37",{}
"45201-zwart38",{}
"45201-zwart39",{}
"45201-zwart40",{}
"45202","{38815,31557,1380,43565}"
"45203","{21815,21821,21858,21174}"
"45204-bassethond","{38815,40270,42521,44230}"
"45204-bloem","{41747-200,41748-200,6857}"
"45204-bulldog","{38815,26333,29297,24402}"
"45204-cactus","{33093,44230,7551}"
"45204-fruit",{}
"45204-kat","{26333,30822,32032}"
"45205","{21815,40657,16343,43938}"
"45206",{}
"45206-grijs","{2106,21901,25193,1697}"
"45206-groen","{16829,17043,22061,16121}"
"45208-grijs",{39137-witl}
"45208-groen","{27963,30624,32032,27014}"
"45209","{38815,30822,25960,45628}"
"45210","{38815,21909,2334,21505}"
"45211","{26680,27063,27122,16621}"
"45212","{29332,40682,20709,5162}"
"45213","{38815,31557,21505,20275}"
"45214-blauw10","{25355,26947,27097,21268}"
"45214-blauw9","{36459,26109,26946,2583}"
"45214-groen10","{38815,20979,21905,20709}"
"45214-groen9","{38815,23155,24034,21393}"
"45215","{31714,39961,2553,40769}"
"45216","{27122,27903,29332,24402}"
"45217-blauw","{36246,23379,25355,21792}"
"45217-groen","{16831,1697,20089,16825}"
"45217-zwart","{26306,28830,29037,21912}"
"45218","{17266,1999,26085,16204}"
"45220","{32481,39541,43827,45210}"
"45221","{2536,26469,29290,2535}"
"45224","{38815,20005,20631,17116}"
"45225","{26615,30286,31714,24793}"
"45226","{16623,16668,16678,16007}"
"45227","{2666,26981,27043,23388}"
"45228","{44778,43845,24012,24462}"
"45229","{30286,32576,40070,26981}"
"45234",{}
"45237","{31754,20275,20709,16563}"
"45238","{31654,38815,7674,5319}"
"45240-36",{}
"45240-37",{}
"45240-38",{}
"45240-39",{}
"45240-40",{}
"45240-41","{1552,22117,26486-L,26486-vlagl}"
"45240-42",{}
"45240-43",{}
"45240-44",{}
"45240-45",{}
"45240-blauw41",{}
"45240-blauw42",{}
"45240-blauw43",{}
"45240-blauw44",{}
"45240-blauw45",{}
"45240-grijs41",{}
"45240-grijs42",{}
"45240-grijs43",{}
"45240-grijs44",{}
"45240-grijs45",{}
"45241","{38815,30822,27043,26680}"
"45242",{3397}
"45243","{1470,17183,17304,1379}"
"45244","{31712,32230,3397,27479}"
"45245","{3397,34072-geel,41878,45483}"
"45246","{35726,40793,32230,43416}"
"45248","{21857,24728,20821,26680}"
"45249","{29289,31164,24027,38815}"
"45250","{30822,27091,1380,33055}"
"45251","{17025,17028,20743,1445}"
"45253-blauw41",{}
"45253-blauw42",{}
"45253-blauw43",{}
"45253-blauw44",{}
"45253-blauw45",{}
"45253-grijs41",{}
"45253-grijs42",{}
"45253-grijs43",{}
"45253-grijs44",{}
"45253-grijs45",{}
"45253-zwart41",{}
"45253-zwart42",{}
"45253-zwart43","{20254,21763,32189,44643}"
"45253-zwart44","{20254,21763,32189,44643}"
"45253-zwart45","{20254,21763,32189,44643}"
"45254-flamingogroen","{2173,34225,34426,20930}"
"45254-summer","{44747,7531,40793,41878}"
"45256","{20075,22433,25974,1335}"
"45257","{38815,43569,33708,25127}"
"45258","{29289,38815,21166,16901}"
"45259",{}
"45260","{20709,21480,22882,1587}"
"45261","{4119,38815,25960,20075}"
"45262","{22014,24542,24656,16621}"
"45263","{16040,20631,2206,16007}"
"45264","{38815,43845,20275,27014}"
"45265","{46254,20631,20930,20239}"
"45266-blauw",{}
"45266-roze","{17029,17030,20158,04001-chestnut}"
"45266-wit","{17029,17030,20158,04001-chestnut}"
"45266-zwart","{17029,17030,20158,04001-chestnut}"
"45267","{38815,25974,16901,46027}"
"45268","{17029,17030,17031,16202}"
"45269","{25960,33920,39769,16118}"
"45270","{16901,33708,27014,38815}"
"45271","{38917,7472,45969,30897}"
"45272","{48030,32518,48029,20821}"
"45272-omdoos","{32518,27043,1932,2543}"
"45273","{8701,2555,1553,16563}"
"45274","{38815,38918,30822,40182}"
"45275","{38815,29505,2666,29503}"
"45276","{20401,20821,20169,2630}"
"45277","{30789,30628,30033,30790}"
"45278","{44436,29502,29504,24445}"
"45279","{34845,1347,23384,20011}"
"45280","{45289,2543,2542,45322}"
"45281","{38815,7096,26548,24859}"
"45282","{5272,5162,29134,29522}"
"45283","{38815,40182,4837,7495}"
"45284","{38815,4837,32518,25960}"
"45285","{16204,20246,20801,1455}"
"45287","{38815,2149,23149,20474}"
"45288","{26548,9397,20349,9553}"
"45289","{45322,7105,45280,25974}"
"45290","{1380,46691,44536,1626}"
"45291","{38815,21858,34435,33533}"
"45297","{17167,20075,21763,17030}"
"45299-blauw","{46117,39810,16605,21775}"
"45299-paars","{20075,20419,21529,16917}"
"45299-rood","{38815,20075,22264,1697}"
"45299-roze","{28346,29504,31901,26291}"
"4530",{}
"45300","{45289,38815,25193,2036}"
"45301","{38815,2555,2153,2537}"
"45302","{20246,21693,22003,1455}"
"45303","{38815,43903,43635,1696}"
"45304","{2535,2536,22165,32175}"
"45305","{31654,3397,39810,27962}"
"45306","{36590,33713,1475,25591}"
"45307-groen","{29503,7551,27965,23093}"
"45307-roze","{16121,24726,24728,16118}"
"45308",{}
"45314-popcorn",{}
"45317","{29522,26238,29134,29486}"
"45318","{21792,26291,29297,33904}"
"45319","{23417,2535,1932,2536}"
"45320-blauw",{}
"45320-groen",{}
"45320-paars",{}
"45321","{16040,2539,22943,2552}"
"45322","{45289,45280,29486,25960}"
"45322-smiley",{}
"45323",{}
"45323-blauw","{2537,34072-roze,40373,1470}"
"45323-donkerblauw","{16643,16819,23507,1380}"
"45323-grijs","{22019-meisjes,26216,31158,20008}"
"45323-groen",{}
"45324","{20239,20930,21166,1470}"
"45325","{44344,4837,31748,25974}"
"45326","{2536,27097,27098,2535}"
"45327","{24728,2630,24727,29805}"
"45328","{7105,2539,2536,2153}"
"45329","{31672,21857,20255,16823}"
"45330","{17161,22350,23155,16791}"
"45331",{43916}
"45332-basketbal","{26970-littleboy,29100,30012,2360}"
"45332-honkbal","{26970-littleboy,29100,33702,35119}"
"45332-smiley","{28113,28125,32225,41862}"
"45332-tennisbal","{16422,21668,31263,33688}"
"45332-voetbal","{29500,30012,31223,2360}"
"45333",{}
"45334",{}
"45335",{}
"45338",{}
"45339",{}
"45340","{20631,24402,39810,40769}"
"45341-aardbei","{25960,30493,36124,38459}"
"45341-appel","{4107,45869}"
"45341-balgroenwit",{7992}
"45341-blauwecake",{}
"45341-cheeseburger",{}
"45341-cupcake",{}
"45341-donutkat",{}
"45341-eekhoorn",{}
"45341-eenhoorn",{}
"45341-grapefruit","{32518,43417}"
"45341-groenecake",{}
"45341-hamburger","{25960,30493,36124,38459}"
"45341-hamster",{}
"45341-ijs",{}
"45341-ijsco",{34082}
"45341-ijsregenboog",{}
"45341-koe",{}
"45341-koeroze",{}
"45341-konijsje",{}
"45341-vosje",{}
"45342-bruin",{20821}
"45342-grijs","{33497,38603,38607,27924}"
"45342-wit","{24027,31672,33288,33601-rood}"
"45343-bloem","{16433,20168,29985,31720}"
"45343-cirkel",{}
"45343-grijs","{17043,20063,20169,16118}"
"45343-mandala","{26486-vlagm,26486-vlagxl,30135,16204}"
"45343-panter","{44237,45614,45618,42948}"
"45343-roze",{}
"45347","{2540,39765,3846,20106}"
"45348","{2876,30324-cussler,30324-jimdavis,30324-neill}"
"45352","{17025,17031,17168,17022}"
"45353","{24640,26756,27907,20040}"
"45354","{24793,26615,2876,34689}"
"45355",{2876}
"45356",{}
"45357","{29830,31011,24367,31748}"
"45358","{7869,16495,29830,22169}"
"45359","{25139,28350,33155,43566}"
"45360","{1551,16791,17223,1441}"
"45361",{}
"45362",{}
"45363",{}
"45364",{}
"45365",{}
"45366",{45237}
"45367",{}
"45368",{}
"45369","{21763,22259,22433,17030}"
"45370","{38815,20040,26756,17028}"
"45371","{33699,23155,16791,1932}"
"45372","{45379,45374,23091,23142}"
"45373","{45391,16724,23195-blauw,16343}"
"45374","{45379,45376,45372,45386}"
"45375","{23099,25960,31754,40778}"
"45376","{45374,39654,39656,35118}"
"45377","{42351,20075,20275,17043}"
"45378","{35118,36074,36075,16768}"
"45379","{45374,45388,45372,16199}"
"45380","{4120,5161,29985,27743}"
"45381","{21758,21815,3846,16502}"
"45382","{40182,22311,24347,21762}"
"45383","{34427,44436,34426,20599}"
"45384","{20269,21634,22165,16829}"
"45385","{42923,45376,45400}"
"45386","{45387,45374,25960,27362}"
"45387","{45386,40883,42603,30111}"
"45388","{45379,25960,16112,16741}"
"45389","{23454,25621,26260,21775}"
"4539",{}
"45390","{16826-paars,23955,31331,1313}"
"45391","{45400,45373,2539,26927}"
"45392","{27388,21208,23155,20377}"
"45393-stuk","{21268,24010,24027,20021}"
"45394","{23301,25260,22255,26238}"
"45396",{}
"45397",{}
"45398","{39920,21815,38815,21758}"
"45399","{26456,26546,27969,22372}"
"45400","{45391,45406,25960,26105}"
"45401","{45289,20275,21268,20037}"
"45402","{38815,31654,25960,45483}"
"45403","{38815,34178,31331,45833}"
"45403-omdoos","{16617,17010,17169,1475}"
"45404","{27098,32032,38597,27097}"
"45405","{7096,38815,4123,26756}"
"45406","{45400,28107,31131,26291}"
"45407",{}
"45408","{25126,2539,27063,16791}"
"45409","{23978,24363,26238,23301}"
"45411","{4123,26306,2666,26756}"
"45413","{45306,3846,16946,24034}"
"45414",{}
"45415","{16901,30927,31672,1379}"
"45416","{30819,20401,21857,30825}"
"45417","{20157,20158,27043,20155}"
"45418-blauw",{45478}
"45418-bruin",{}
"45418-donkerroze",{45478}
"45418-grijs",{}
"45418-lichtroze",{}
"45418-rood",{}
"45418-wit",{}
"45436","{40378,24112,25060,21208}"
"45437","{40378,40600,35991,22169}"
"45439","{38815,33070,30822,38919}"
"45440","{46030,45969,38597,38815}"
"45441","{27037,35151,39523-slang,22061}"
"45442","{31611,44887,45006}"
"45443","{44887,20158,25621,16117}"
"45444","{31694,44877,44897,27036}"
"45445","{04342-teddybear,26432-chesnut,33736-Groen,04342-ladyluck}"
"45446",{44867}
"45447","{21858,24657,27043,20175}"
"45448-blauwejurkkort",{}
"45448-blauwejurklang",{}
"45448-paarsejurk",{}
"45448-paarserok",{}
"45448-rozejurk",{}
"45448-zwarterokblond",{}
"45448-zwarterokdonker",{}
"45449","{24367,30555,44884,44893}"
"45450",{}
"45451","{1551,22809,23301,1379}"
"45452","{38815,28575,20025,20089}"
"45453",{}
"45454","{2666,27325,16678,8206}"
"45455","{38815,39142,26756,9832}"
"45456","{17169,21857,21997,17022}"
"45457",{}
"45458-blauw","{26333,26808,27903,2369}"
"45458-geel","{20337,21639,25193,20239}"
"45458-groen","{17168,20335,27902,17025}"
"45458-rood","{28828,32576,32578,25051}"
"45459",{}
"45460","{43568,20821,20951,20239}"
"45461-grijs","{38603,38607,43314,45342-grijs}"
"45461-groen","{17168,20335,27097,17025}"
"45461-paars","{29981,30819,30822,2630}"
"45462",{}
"45463-blauwrond","{38815,16958,20155,024017-groen}"
"45463-groenrond","{47867,43565,21087,21699}"
"45463-paarsrond","{16830,16901,20008,16346}"
"45463-vierkantblauw","{38917,1735,38815,16901}"
"45463-vierkantgroen","{38815,38917,16901,39142}"
"45463-vierkantpaars","{39142,20021,16668,16901}"
"45464","{20269,21634,22165,16829}"
"45465","{38815,21858,33288,29289}"
"45466","{35120,29845,20106,20255}"
"45467-blauw","{20335,21174,25547,16343}"
"45467-rood","{25547,25974,27122,22311}"
"45467-wit",{}
"45467-zwart","{35970,39538}"
"45468-blauw","{41747,41941,45329}"
"45468-groen","{45969,20106,44451,38815}"
"45468-paars","{38916,25960,16830,20056}"
"45471",{}
"45473","{23093,23731,27965,1697}"
"45475","{20106,21762,25355,16831}"
"45476","{35118,35508,35518,32168}"
"45477",{}
"45478","{38597,31705,25355,16255}"
"45479",{}
"45480",{}
"45481",{}
"45482","{21378,21763,25355,16901}"
"45483","{38815,25960,45969,4120}"
"45484","{25974,32881,42918}"
"45486","{45969,20821,16901,16791}"
"45487","{21383,23275,34072-turquoise,45321}"
"45488","{20106,25355,26159,16831}"
"45489","{3056,23778,24640,23096}"
"45490","{23100,38815,23098,20255}"
"45491","{38815,30825,17304,20008}"
"45492","{27481,33237,26108,38917}"
"45493","{38706,35920,20255,20269}"
"45494","{38815,45812,45506,16826-rozewit}"
"45495",{}
"45496",{}
"45497",{}
"45498","{32032,38815,29289,2154}"
"45499","{32032,38815,29289,20917}"
"45501","{27121,27714,16605,29289}"
"45503","{2630,38815,16346,24034}"
"45506","{45969,38917,40182,16901}"
"45507","{27903,32032,16422,16958}"
"45508","{20106,23963,2537,1882}"
"45509","{38597,38815,29497,45635}"
"45510","{21268,25355,2541,16495}"
"45511",{}
"45512",{}
"45512-grijs","{2535,2536,1475,16204}"
"45512-groen","{43662,31700,27969,29845}"
"45512-roze","{2564,25960,20254,27098}"
"45513","{20821,23195-blauw,23197-groen,20010}"
"45514-beauty","{27926,34189,35242,36269}"
"45514-mama",{35487}
"45514-ogen",{}
"45514-roze","{25355,25974,29297,20821}"
"45515",{}
"45516-bloem","{25960,17168,17258,1696}"
"45516-hart","{16901,16830,16117,152264}"
"45516-roos","{38815,16901,16908,16668}"
"45516-stip","{38815,17168,17258,16668}"
"45517","{23089,24642,27903,1445}"
"45518-rood","{28374,29092,40349,24041}"
"45518-roze","{22233,23974,24041,1456}"
"45519",{}
"45520","{20168,2334,2348,16255}"
"45521","{16255,27339,28238,33325}"
"45528","{16908,22235,23341,16563}"
"45529","{17014,21230,21249,16334}"
"45530","{26108,26935,16007,30822}"
"45531","{46531,46106,2630,25960}"
"45532","{29877-zigzag,34703,38562,1441}"
"45533","{38649-light,38653,39677,1379}"
"45535","{26260,35264,30287,25997}"
